class,tweet,CoNLL
10	ass	_	N	N	_	8	_	_	_"
-1, cowboys win games during the regular season but when they get to the playoffs that trash af lol hating ass nigga,"1	cowboys	_	^	^	_	2	_	_	_
2	win	_	V	V	_	8	CONJ	_	_
3	games	_	N	N	_	2	_	_	_
4	during	_	P	P	_	2	_	_	_
5	the	_	D	D	_	7	_	_	_
6	regular	_	A	A	_	7	_	_	_
7	season	_	N	N	_	4	_	_	_
8	but	_	&	&	_	0	_	_	_
9	when	_	R	R	_	11	_	_	_
10	they	_	O	O	_	11	_	_	_
11	get	_	V	V	_	8	CONJ	_	_
12	to	_	P	P	_	11	_	_	_
13	the	_	D	D	_	14	_	_	_
14	playoffs	_	N	N	_	12	_	_	_
15	that	_	P	P	_	14	_	_	_
16	trash	_	N	N	_	17	_	_	_
17	af	_	N	N	_	19	_	_	_
18	lol	_	!	!	_	0	_	_	_
19	hating	_	V	V	_	15	_	_	_
20	ass	_	N	N	_	21	_	_	_
21	nigga	_	N	N	_	19	_	_	_"
-1, fag,1	fag	_	N	N	_	0	_	_	_
-1,jesuschrist was straight that's why the faggots killed him. period sonofgod,"1	jesuschrist	_	^	^	_	2	_	_	_
2	was	_	V	V	_	0	_	_	_
3	straight	_	R	R	_	2	_	_	_
4	that's	_	L	L	_	3	_	_	_
5	why	_	R	R	_	4	_	_	_
6	the	_	D	D	_	7	_	_	_
7	faggots	_	N	N	_	8	_	_	_
8	killed	_	V	V	_	5	_	_	_
9	him	_	O	O	_	8	_	_	_
10	.	_	,	,	_	-1	_	_	_
11	period	_	N	N	_	12	_	_	_
12	sonofgod	_	N	N	_	0	_	_	_"
-1,niggas sleepin with bitches grandmas??? lmfao maury fake af,"1	niggas	_	N	N	_	2	_	_	_
2	sleepin	_	V	V	_	0	_	_	_
3	with	_	P	P	_	2	_	_	_
4	bitches	_	N	N	_	5	_	_	_
5	grandmas	_	N	N	_	3	_	_	_
6	???	_	,	,	_	-1	_	_	_
7	lmfao	_	!	!	_	0	_	_	_
8	maury	_	^	^	_	9	MWE	_	_
9	fake	_	A	A	_	0	_	_	_
10	af	_	R	R	_	9	_	_	_"
-1,dutch farmers are white trash.,"1	dutch	_	^	^	_	2	_	_	_
2	farmers	_	N	N	_	3	_	_	_
3	are	_	V	V	_	0	_	_	_
4	white	_	A	A	_	5	_	_	_
5	trash	_	N	N	_	3	_	_	_
6	.	_	,	,	_	-1	_	_	_"
1,jacob u look like a monkey in dis ,"1	jacob	_	^	^	_	3	_	_	_
2	u	_	O	O	_	3	_	_	_
3	look	_	V	V	_	0	_	_	_
4	like	_	P	P	_	3	_	_	_
5	a	_	D	D	_	6	_	_	_
6	monkey	_	N	N	_	4	_	_	_
7	in	_	P	P	_	6	_	_	_
8	dis	_	D	D	_	7	_	_	_"
-1," ok u fat precious lookin ass bitch, u big fat back at the barnyard lookin ass bitch. i can fix my grammar but u still fat","1	ok	_	!	!	_	0	_	_	_
2	u	_	O	O	_	3	_	_	_
3	fat	_	A	A	_	7	_	_	_
4	precious	_	A	A	_	7	_	_	_
5	lookin	_	A	A	_	6	_	_	_
6	ass	_	N	N	_	7	_	_	_
7	bitch	_	N	N	_	0	_	_	_
8	,	_	,	,	_	-1	_	_	_
9	u	_	O	O	_	10	_	_	_
10	big	_	A	A	_	12	_	_	_
11	fat	_	A	A	_	12	_	_	_
12	back	_	N	N	_	0	_	_	_
13	at	_	P	P	_	12	_	_	_
14	the	_	D	D	_	15	_	_	_
15	barnyard	_	N	N	_	13	_	_	_
16	lookin	_	V	V	_	0	_	_	_
17	ass	_	N	N	_	18	_	_	_
18	bitch	_	N	N	_	16	_	_	_
19	.	_	,	,	_	-1	_	_	_
20	i	_	O	O	_	21	_	_	_
21	can	_	V	V	_	25	CONJ	_	_
22	fix	_	V	V	_	21	_	_	_
23	my	_	D	D	_	24	_	_	_
24	grammar	_	N	N	_	22	_	_	_
25	but	_	&	&	_	0	_	_	_
26	u	_	O	O	_	25	CONJ	_	_
27	still	_	R	R	_	28	_	_	_
28	fat	_	A	A	_	25	CONJ	_	_"
-1,   hes a lying faggot. he used inspect element to change the number of dollars in his account.,"1	hes	_	L	L	_	0	_	_	_
2	a	_	D	D	_	4	_	_	_
3	lying	_	V	V	_	4	_	_	_
4	faggot	_	N	N	_	1	_	_	_
5	.	_	,	,	_	-1	_	_	_
6	he	_	O	O	_	7	_	_	_
7	used	_	V	V	_	0	_	_	_
8	inspect	_	V	V	_	7	_	_	_
9	element	_	N	N	_	8	_	_	_
10	to	_	P	P	_	8	_	_	_
11	change	_	V	V	_	10	_	_	_
12	the	_	D	D	_	13	_	_	_
13	number	_	N	N	_	11	_	_	_
14	of	_	P	P	_	13	_	_	_
15	dollars	_	N	N	_	14	_	_	_
16	in	_	P	P	_	13	_	_	_
17	his	_	D	D	_	18	_	_	_
18	account	_	N	N	_	16	_	_	_
19	.	_	,	,	_	-1	_	_	_"
1,happy birthday to the biggest retard out there. youre my favorite retard though  happy birthday nigs,"1	happy	_	A	A	_	2	_	_	_
2	birthday	_	N	N	_	0	_	_	_
3	to	_	P	P	_	2	_	_	_
4	the	_	D	D	_	6	_	_	_
5	biggest	_	A	A	_	6	_	_	_
6	retard	_	N	N	_	3	_	_	_
7	out	_	P	P	_	6	_	_	_
8	there	_	R	R	_	7	_	_	_
9	.	_	,	,	_	-1	_	_	_
10	youre	_	L	L	_	0	_	_	_
11	my	_	D	D	_	13	_	_	_
12	favorite	_	A	A	_	13	_	_	_
13	retard	_	N	N	_	10	_	_	_
14	though	_	P	P	_	10	_	_	_
15	happy	_	A	A	_	17	_	_	_
16	birthday	_	N	N	_	17	_	_	_
17	nigs	_	N	N	_	0	_	_	_"
1, i don't be on the hoes but these hoes on my snapchat,"1	i	_	O	O	_	2	_	_	_
2	don't	_	V	V	_	7	CONJ	_	_
3	be	_	V	V	_	2	_	_	_
4	on	_	P	P	_	3	_	_	_
5	the	_	D	D	_	6	_	_	_
6	hoes	_	N	N	_	4	_	_	_
7	but	_	&	&	_	0	_	_	_
8	these	_	D	D	_	9	_	_	_
9	hoes	_	N	N	_	7	CONJ	_	_
10	on	_	P	P	_	9	_	_	_
11	my	_	D	D	_	12	_	_	_
12	snapchat	_	N	N	_	10	_	_	_"
-1, so your a nigger fighter huh,"1	so	_	P	P	_	0	_	_	_
2	your	_	L	L	_	1	_	_	_
3	a	_	D	D	_	5	_	_	_
4	nigger	_	N	N	_	5	_	_	_
5	fighter	_	N	N	_	2	_	_	_
6	huh	_	!	!	_	0	_	_	_"
-1,bald head bitches think it's their time to prosper ,"1	bald	_	A	A	_	3	_	_	_
2	head	_	N	N	_	3	_	_	_
3	bitches	_	N	N	_	4	_	_	_
4	think	_	V	V	_	0	_	_	_
5	it's	_	L	L	_	4	_	_	_
6	their	_	D	D	_	7	_	_	_
7	time	_	N	N	_	5	_	_	_
8	to	_	P	P	_	7	_	_	_
9	prosper	_	V	V	_	8	_	_	_"
1, ya bitch crib,"1	ya	_	D	D	_	3	_	_	_
2	bitch	_	N	N	_	3	_	_	_
3	crib	_	N	N	_	0	_	_	_"
-1, hoe don't tweet me,"1	hoe	_	N	N	_	2	_	_	_
2	don't	_	V	V	_	0	_	_	_
3	tweet	_	V	V	_	2	_	_	_
4	me	_	O	O	_	3	_	_	_"
1,never have i seen a toddler chug a water bottle so fast lol,"1	never	_	R	R	_	2	_	_	_
2	have	_	V	V	_	0	_	_	_
3	i	_	O	O	_	4	_	_	_
4	seen	_	V	V	_	2	_	_	_
5	a	_	D	D	_	6	_	_	_
6	toddler	_	N	N	_	7	_	_	_
7	chug	_	V	V	_	4	_	_	_
8	a	_	D	D	_	10	_	_	_
9	water	_	N	N	_	10	_	_	_
10	bottle	_	N	N	_	7	_	_	_
11	so	_	R	R	_	12	_	_	_
12	fast	_	A	A	_	0	_	_	_
13	lol	_	!	!	_	0	_	_	_"
-1, faggot,1	faggot	_	N	N	_	0	_	_	_
-1, nigger,1	nigger	_	N	N	_	0	_	_	_
-1,  i hate when a nigga ask me where the hoes? .... nigga idfk ,"1	i	_	O	O	_	2	_	_	_
2	hate	_	V	V	_	0	_	_	_
3	when	_	R	R	_	2	_	_	_
4	a	_	D	D	_	5	_	_	_
5	nigga	_	N	N	_	6	_	_	_
6	ask	_	V	V	_	3	_	_	_
7	me	_	O	O	_	6	_	_	_
8	where	_	R	R	_	6	_	_	_
9	the	_	D	D	_	10	_	_	_
10	hoes	_	N	N	_	8	_	_	_
11	?	_	,	,	_	-1	_	_	_
12	....	_	,	,	_	-1	_	_	_
13	nigga	_	N	N	_	0	_	_	_
14	idfk	_	!	!	_	0	_	_	_"
-1,  this faggit bitch tried to say she hoe'd for hd bearfaced bitch yusa fag,"1	this	_	D	D	_	3	_	_	_
2	faggit	_	N	N	_	3	_	_	_
3	bitch	_	N	N	_	4	_	_	_
4	tried	_	V	V	_	0	_	_	_
5	to	_	P	P	_	4	_	_	_
6	say	_	V	V	_	5	_	_	_
7	she	_	O	O	_	8	_	_	_
8	hoe'd	_	V	V	_	6	_	_	_
9	for	_	P	P	_	8	_	_	_
10	hd	_	A	A	_	12	_	_	_
11	bearfaced	_	N	N	_	12	_	_	_
12	bitch	_	N	N	_	9	_	_	_
13	yusa	_	P	P	_	12	_	_	_
14	fag	_	N	N	_	13	_	_	_"
1,the emoji i use when i'm flirting wit bitches --- ,"1	the	_	D	D	_	2	_	_	_
2	emoji	_	N	N	_	0	_	_	_
3	i	_	O	O	_	4	_	_	_
4	use	_	V	V	_	0	_	_	_
5	when	_	R	R	_	4	_	_	_
6	i'm	_	L	L	_	5	_	_	_
7	flirting	_	V	V	_	6	_	_	_
8	wit	_	P	P	_	7	_	_	_
9	bitches	_	N	N	_	8	_	_	_
10	---	_	G	G	_	-1	_	_	_"
1,this game pissing me off including that bitch,"1	this	_	D	D	_	2	_	_	_
2	game	_	N	N	_	3	_	_	_
3	pissing	_	V	V	_	0	_	_	_
4	me	_	O	O	_	3	_	_	_
5	off	_	T	T	_	3	MWE	_	_
6	including	_	V	V	_	3	_	_	_
7	that	_	D	D	_	8	_	_	_
8	bitch	_	N	N	_	6	_	_	_"
-1, gerryshalloweenparty  halloween was yesterday stupid nigger,"1	gerryshalloweenparty	_	^	^	_	2	MWE	_	_
2	halloween	_	^	^	_	3	_	_	_
3	was	_	V	V	_	0	_	_	_
4	yesterday	_	R	R	_	5	_	_	_
5	stupid	_	A	A	_	6	_	_	_
6	nigger	_	N	N	_	3	_	_	_"
-1,   happy birthday my little cotton picker,"1	happy	_	A	A	_	2	_	_	_
2	birthday	_	N	N	_	0	_	_	_
3	my	_	D	D	_	6	_	_	_
4	little	_	A	A	_	6	_	_	_
5	cotton	_	N	N	_	6	_	_	_
6	picker	_	N	N	_	2	_	_	_"
1,  free bird,"1	free	_	A	A	_	2	_	_	_
2	bird	_	N	N	_	0	_	_	_"
1,"she used to fuck wit a$ap, too shortsaid he know that bitch from way back","1	she	_	O	O	_	2	_	_	_
2	used	_	V	V	_	0	_	_	_
3	to	_	P	P	_	2	_	_	_
4	fuck	_	V	V	_	3	_	_	_
5	wit	_	P	P	_	4	_	_	_
6	a$ap	_	N	N	_	5	_	_	_
7	,	_	,	,	_	-1	_	_	_
8	too	_	R	R	_	9	_	_	_
9	shortsaid	_	A	A	_	0	_	_	_
10	he	_	O	O	_	11	_	_	_
11	know	_	V	V	_	9	_	_	_
12	that	_	D	D	_	13	_	_	_
13	bitch	_	N	N	_	11	_	_	_
14	from	_	P	P	_	13	_	_	_
15	way	_	N	N	_	14	_	_	_
16	back	_	R	R	_	15	_	_	_"
1,  by trash i meant u lmaooo,"1	by	_	P	P	_	0	_	_	_
2	trash	_	N	N	_	1	_	_	_
3	i	_	O	O	_	4	_	_	_
4	meant	_	V	V	_	0	_	_	_
5	u	_	O	O	_	4	_	_	_
6	lmaooo	_	!	!	_	0	_	_	_"
-1, it was paul mccartney faggot,"1	it	_	O	O	_	2	_	_	_
2	was	_	V	V	_	0	_	_	_
3	paul	_	^	^	_	4	MWE	_	_
4	mccartney	_	^	^	_	5	_	_	_
5	faggot	_	N	N	_	2	_	_	_"
-1,"i'm not weird, you're just a faggot","1	i'm	_	L	L	_	0	_	_	_
2	not	_	R	R	_	3	_	_	_
3	weird	_	A	A	_	1	_	_	_
4	,	_	,	,	_	-1	_	_	_
5	you're	_	L	L	_	0	_	_	_
6	just	_	R	R	_	5	_	_	_
7	a	_	D	D	_	8	_	_	_
8	faggot	_	N	N	_	5	_	_	_"
1, bitch take dat shit down imediatly,"1	bitch	_	N	N	_	2	_	_	_
2	take	_	V	V	_	0	_	_	_
3	dat	_	D	D	_	4	_	_	_
4	shit	_	N	N	_	2	_	_	_
5	down	_	P	P	_	2	_	_	_
6	imediatly	_	R	R	_	5	_	_	_"
1,i was lookin like  when dem niccas told me dat shit,"1	i	_	O	O	_	2	_	_	_
2	was	_	V	V	_	0	_	_	_
3	lookin	_	V	V	_	2	_	_	_
4	like	_	P	P	_	3	_	_	_
5	when	_	R	R	_	4	_	_	_
6	dem	_	D	D	_	7	_	_	_
7	niccas	_	N	N	_	8	_	_	_
8	told	_	V	V	_	5	_	_	_
9	me	_	O	O	_	8	_	_	_
10	dat	_	D	D	_	11	_	_	_
11	shit	_	N	N	_	8	_	_	_"
1,i hate when i upload a pic with a caption that says me and my son and someone asks omg is that your son? ...no bitch i found him outside,"1	i	_	O	O	_	2	_	_	_
2	hate	_	V	V	_	0	_	_	_
3	when	_	R	R	_	2	_	_	_
4	i	_	O	O	_	5	_	_	_
5	upload	_	V	V	_	3	_	_	_
6	a	_	D	D	_	7	_	_	_
7	pic	_	N	N	_	5	_	_	_
8	with	_	P	P	_	5	_	_	_
9	a	_	D	D	_	10	_	_	_
10	caption	_	N	N	_	8	_	_	_
11	that	_	P	P	_	12	_	_	_
12	says	_	V	V	_	10	_	_	_
13	me	_	O	O	_	14	CONJ	_	_
14	and	_	&	&	_	12	_	_	_
15	my	_	D	D	_	16	_	_	_
16	son	_	N	N	_	17	CONJ	_	_
17	and	_	&	&	_	14	COORD	_	_
18	someone	_	N	N	_	19	_	_	_
19	asks	_	V	V	_	17	CONJ	_	_
20	omg	_	!	!	_	0	_	_	_
21	is	_	V	V	_	19	_	_	_
22	that	_	O	O	_	21	_	_	_
23	your	_	D	D	_	24	_	_	_
24	son	_	N	N	_	22	_	_	_
25	?	_	,	,	_	-1	_	_	_
26	...	_	~	~	_	-1	_	_	_
27	no	_	D	D	_	28	_	_	_
28	bitch	_	N	N	_	0	_	_	_
29	i	_	O	O	_	30	_	_	_
30	found	_	V	V	_	0	_	_	_
31	him	_	O	O	_	30	_	_	_
32	outside	_	R	R	_	30	_	_	_"
-1,everyone calls me b they be like oh wassup b  and i be like wassup my niggah,"1	everyone	_	N	N	_	2	_	_	_
2	calls	_	V	V	_	0	_	_	_
3	me	_	O	O	_	2	_	_	_
4	b	_	V	V	_	2	_	_	_
5	they	_	O	O	_	6	_	_	_
6	be	_	V	V	_	4	_	_	_
7	like	_	P	P	_	6	_	_	_
8	oh	_	!	!	_	0	_	_	_
9	wassup	_	!	!	_	0	_	_	_
10	b	_	V	V	_	11	CONJ	_	_
11	and	_	&	&	_	7	_	_	_
12	i	_	O	O	_	13	_	_	_
13	be	_	V	V	_	11	_	_	_
14	like	_	P	P	_	13	_	_	_
15	wassup	_	V	V	_	14	_	_	_
16	my	_	D	D	_	17	_	_	_
17	niggah	_	N	N	_	15	_	_	_"
1,who watches wrestling besides little kids and white trash?,"1	who	_	O	O	_	2	_	_	_
2	watches	_	V	V	_	0	_	_	_
3	wrestling	_	N	N	_	2	_	_	_
4	besides	_	P	P	_	2	_	_	_
5	little	_	A	A	_	6	_	_	_
6	kids	_	N	N	_	7	CONJ	_	_
7	and	_	&	&	_	4	_	_	_
8	white	_	A	A	_	9	_	_	_
9	trash	_	N	N	_	7	CONJ	_	_
10	?	_	,	,	_	-1	_	_	_"
1,  y'all bitches be like 16 looking 25 ,"1	y'all	_	O	O	_	2	_	_	_
2	bitches	_	N	N	_	3	_	_	_
3	be	_	V	V	_	0	_	_	_
4	like	_	P	P	_	3	_	_	_
5	16	_	$	$	_	6	_	_	_
6	looking	_	V	V	_	4	_	_	_
7	25	_	$	$	_	6	_	_	_"
-1,fucking gook,"1	fucking	_	A	A	_	2	_	_	_
2	gook	_	N	N	_	0	_	_	_"
1,i found your arm in that trash receptacle and your leg in the mud down by that stream.you should consider keeping better track of your limbs,"1	i	_	O	O	_	2	_	_	_
2	found	_	V	V	_	0	_	_	_
3	your	_	D	D	_	4	_	_	_
4	arm	_	N	N	_	9	CONJ	_	_
5	in	_	P	P	_	2	_	_	_
6	that	_	D	D	_	8	_	_	_
7	trash	_	N	N	_	8	_	_	_
8	receptacle	_	N	N	_	5	_	_	_
9	and	_	&	&	_	2	_	_	_
10	your	_	D	D	_	11	_	_	_
11	leg	_	N	N	_	9	CONJ	_	_
12	in	_	P	P	_	2	_	_	_
13	the	_	D	D	_	14	_	_	_
14	mud	_	N	N	_	12	_	_	_
15	down	_	R	R	_	16	_	_	_
16	by	_	P	P	_	2	_	_	_
17	that	_	D	D	_	18	_	_	_
18	stream	_	N	N	_	16	_	_	_
19	.	_	,	,	_	-1	_	_	_
20	you	_	O	O	_	21	_	_	_
21	should	_	V	V	_	0	_	_	_
22	consider	_	V	V	_	21	_	_	_
23	keeping	_	V	V	_	22	_	_	_
24	better	_	A	A	_	25	_	_	_
25	track	_	N	N	_	23	_	_	_
26	of	_	P	P	_	25	_	_	_
27	your	_	D	D	_	28	_	_	_
28	limbs	_	N	N	_	26	_	_	_"
1, that's bc i deleted visionary once i saw your subtweet. next time just  me tho. (and i do love jail bird dresses.),"1	that's	_	L	L	_	0	_	_	_
2	bc	_	P	P	_	1	_	_	_
3	i	_	O	O	_	4	_	_	_
4	deleted	_	V	V	_	2	_	_	_
5	visionary	_	N	N	_	4	_	_	_
6	once	_	R	R	_	4	_	_	_
7	i	_	O	O	_	8	_	_	_
8	saw	_	V	V	_	0	_	_	_
9	your	_	D	D	_	10	_	_	_
10	subtweet	_	N	N	_	8	_	_	_
11	.	_	,	,	_	-1	_	_	_
12	next	_	A	A	_	13	_	_	_
13	time	_	N	N	_	19	CONJ	_	_
14	just	_	R	R	_	15	_	_	_
15	me	_	O	O	_	8	_	_	_
16	tho	_	R	R	_	8	_	_	_
17	.	_	,	,	_	-1	_	_	_
18	(	_	,	,	_	-1	_	_	_
19	and	_	&	&	_	0	_	_	_
20	i	_	O	O	_	21	_	_	_
21	do	_	V	V	_	19	CONJ	_	_
22	love	_	V	V	_	21	_	_	_
23	jail	_	N	N	_	25	_	_	_
24	bird	_	N	N	_	25	_	_	_
25	dresses	_	N	N	_	22	_	_	_
26	.	_	,	,	_	-1	_	_	_
27	)	_	,	,	_	-1	_	_	_"
-1," hey sir house nigger, uncle tom aren't you from grand ole mississippi, i rest my case","1	hey	_	!	!	_	0	_	_	_
2	sir	_	!	!	_	0	_	_	_
3	house	_	N	N	_	4	_	_	_
4	nigger	_	N	N	_	0	_	_	_
5	,	_	,	,	_	-1	_	_	_
6	uncle	_	N	N	_	7	_	_	_
7	tom	_	^	^	_	8	_	_	_
8	aren't	_	V	V	_	0	_	_	_
9	you	_	O	O	_	8	_	_	_
10	from	_	P	P	_	9	_	_	_
11	grand	_	A	A	_	13	_	_	_
12	ole	_	A	A	_	13	_	_	_
13	mississippi	_	^	^	_	10	_	_	_
14	,	_	,	,	_	-1	_	_	_
15	i	_	O	O	_	16	_	_	_
16	rest	_	V	V	_	0	_	_	_
17	my	_	D	D	_	18	_	_	_
18	case	_	N	N	_	16	_	_	_"
-1,i know righttt   i hate fat loud bitches,"1	i	_	O	O	_	2	_	_	_
2	know	_	V	V	_	0	_	_	_
3	righttt	_	A	A	_	2	_	_	_
4	i	_	O	O	_	5	_	_	_
5	hate	_	V	V	_	3	_	_	_
6	fat	_	A	A	_	8	_	_	_
7	loud	_	A	A	_	8	_	_	_
8	bitches	_	N	N	_	5	_	_	_"
1,"  i promise, the last thing you wanna do is be a bitch to my sister in front of me. don't poke the lion ..","1	i	_	O	O	_	2	_	_	_
2	promise	_	V	V	_	0	_	_	_
3	,	_	,	,	_	-1	_	_	_
4	the	_	D	D	_	6	_	_	_
5	last	_	A	A	_	6	_	_	_
6	thing	_	N	N	_	10	_	_	_
7	you	_	O	O	_	8	_	_	_
8	wanna	_	V	V	_	6	_	_	_
9	do	_	V	V	_	8	_	_	_
10	is	_	V	V	_	0	_	_	_
11	be	_	V	V	_	10	_	_	_
12	a	_	D	D	_	13	_	_	_
13	bitch	_	N	N	_	11	_	_	_
14	to	_	P	P	_	13	_	_	_
15	my	_	D	D	_	16	_	_	_
16	sister	_	N	N	_	14	_	_	_
17	in	_	P	P	_	11	_	_	_
18	front	_	N	N	_	17	_	_	_
19	of	_	P	P	_	18	_	_	_
20	me	_	O	O	_	19	_	_	_
21	.	_	,	,	_	-1	_	_	_
22	don't	_	V	V	_	0	_	_	_
23	poke	_	V	V	_	22	_	_	_
24	the	_	D	D	_	25	_	_	_
25	lion	_	N	N	_	23	_	_	_
26	..	_	,	,	_	-1	_	_	_"
1, so many hoes ,"1	so	_	R	R	_	2	_	_	_
2	many	_	A	A	_	3	_	_	_
3	hoes	_	N	N	_	0	_	_	_"
-1,"    true i need to sleep to make them gainz bruh so all the hoes stay mirin ;p alright, later","1	true	_	A	A	_	0	_	_	_
2	i	_	O	O	_	3	_	_	_
3	need	_	V	V	_	0	_	_	_
4	to	_	P	P	_	3	_	_	_
5	sleep	_	V	V	_	4	_	_	_
6	to	_	P	P	_	5	_	_	_
7	make	_	V	V	_	6	_	_	_
8	them	_	O	O	_	7	_	_	_
9	gainz	_	A	A	_	10	_	_	_
10	bruh	_	N	N	_	7	_	_	_
11	so	_	P	P	_	7	_	_	_
12	all	_	X	X	_	13	_	_	_
13	the	_	D	D	_	14	_	_	_
14	hoes	_	N	N	_	15	_	_	_
15	stay	_	V	V	_	11	_	_	_
16	mirin	_	N	N	_	15	_	_	_
17	;p	_	E	E	_	-1	_	_	_
18	alright	_	!	!	_	0	_	_	_
19	,	_	,	,	_	-1	_	_	_
20	later	_	R	R	_	0	_	_	_"
1,whheeet bitch you lying,"1	whheeet	_	V	V	_	2	_	_	_
2	bitch	_	N	N	_	0	_	_	_
3	you	_	O	O	_	4	_	_	_
4	lying	_	V	V	_	0	_	_	_"
-1,every spic cop in losangeles is loyal to the latinkings,"1	every	_	D	D	_	3	_	_	_
2	spic	_	N	N	_	3	_	_	_
3	cop	_	N	N	_	0	_	_	_
4	in	_	P	P	_	3	_	_	_
5	losangeles	_	^	^	_	4	_	_	_
6	is	_	V	V	_	0	_	_	_
7	loyal	_	A	A	_	6	_	_	_
8	to	_	P	P	_	7	_	_	_
9	the	_	D	D	_	10	_	_	_
10	latinkings	_	N	N	_	8	_	_	_"
1, bitch y u ain't come to school,"1	bitch	_	N	N	_	0	_	_	_
2	y	_	P	P	_	1	_	_	_
3	u	_	O	O	_	4	_	_	_
4	ain't	_	V	V	_	2	_	_	_
5	come	_	V	V	_	4	_	_	_
6	to	_	P	P	_	5	_	_	_
7	school	_	N	N	_	6	_	_	_"
1,"nah nicca, its to light to be my dark ass lol    and.i knowww thats your baby picture lol","1	nah	_	!	!	_	0	_	_	_
2	nicca	_	N	N	_	0	_	_	_
3	,	_	,	,	_	-1	_	_	_
4	its	_	L	L	_	0	_	_	_
5	to	_	P	P	_	4	_	_	_
6	light	_	V	V	_	5	_	_	_
7	to	_	P	P	_	6	_	_	_
8	be	_	V	V	_	7	_	_	_
9	my	_	D	D	_	11	_	_	_
10	dark	_	A	A	_	11	_	_	_
11	ass	_	N	N	_	8	_	_	_
12	lol	_	!	!	_	0	_	_	_
13	and	_	&	&	_	0	_	_	_
14	.	_	,	,	_	-1	_	_	_
15	i	_	O	O	_	16	_	_	_
16	knowww	_	V	V	_	0	_	_	_
17	thats	_	L	L	_	16	_	_	_
18	your	_	D	D	_	20	_	_	_
19	baby	_	N	N	_	20	_	_	_
20	picture	_	N	N	_	17	_	_	_
21	lol	_	!	!	_	0	_	_	_"
-1, i've been knowing fag,"1	i've	_	L	L	_	0	_	_	_
2	been	_	V	V	_	1	_	_	_
3	knowing	_	V	V	_	2	_	_	_
4	fag	_	N	N	_	3	_	_	_"
-1, i hate that bitch ; the fact that oomf likes her.. just no  retweeettt 1000x.,"1	i	_	O	O	_	2	_	_	_
2	hate	_	V	V	_	0	_	_	_
3	that	_	D	D	_	4	_	_	_
4	bitch	_	N	N	_	2	_	_	_
5	;	_	,	,	_	-1	_	_	_
6	the	_	D	D	_	7	_	_	_
7	fact	_	N	N	_	4	_	_	_
8	that	_	P	P	_	7	_	_	_
9	oomf	_	O	O	_	10	_	_	_
10	likes	_	V	V	_	8	_	_	_
11	her	_	O	O	_	10	_	_	_
12	..	_	,	,	_	-1	_	_	_
13	just	_	R	R	_	0	_	_	_
14	no	_	D	D	_	15	_	_	_
15	retweeettt	_	N	N	_	16	_	_	_
16	1000x	_	N	N	_	13	_	_	_
17	.	_	,	,	_	-1	_	_	_"
1,when they bitch about carbon emissions tell them to stop breathing because exhaling adds carbon dioxide to the atmosphere...,"1	when	_	R	R	_	7	_	_	_
2	they	_	D	D	_	3	_	_	_
3	bitch	_	N	N	_	7	_	_	_
4	about	_	P	P	_	3	_	_	_
5	carbon	_	N	N	_	6	_	_	_
6	emissions	_	N	N	_	4	_	_	_
7	tell	_	V	V	_	0	_	_	_
8	them	_	O	O	_	7	_	_	_
9	to	_	P	P	_	7	_	_	_
10	stop	_	V	V	_	9	_	_	_
11	breathing	_	V	V	_	10	_	_	_
12	because	_	P	P	_	11	_	_	_
13	exhaling	_	V	V	_	14	_	_	_
14	adds	_	V	V	_	12	_	_	_
15	carbon	_	N	N	_	16	_	_	_
16	dioxide	_	N	N	_	14	_	_	_
17	to	_	P	P	_	14	_	_	_
18	the	_	D	D	_	19	_	_	_
19	atmosphere	_	N	N	_	17	_	_	_
20	...	_	,	,	_	-1	_	_	_"
1,those tell me about yourself  lookin ass niggas ... ima crazy bitch that's all you need to know.,"1	those	_	D	D	_	2	_	_	_
2	tell	_	V	V	_	0	_	_	_
3	me	_	O	O	_	2	_	_	_
4	about	_	P	P	_	2	_	_	_
5	yourself	_	O	O	_	6	_	_	_
6	lookin	_	V	V	_	4	_	_	_
7	ass	_	N	N	_	8	_	_	_
8	niggas	_	N	N	_	6	_	_	_
9	...	_	,	,	_	-1	_	_	_
10	ima	_	L	L	_	0	_	_	_
11	crazy	_	A	A	_	12	_	_	_
12	bitch	_	N	N	_	10	_	_	_
13	that's	_	L	L	_	0	_	_	_
14	all	_	D	D	_	15	_	_	_
15	you	_	O	O	_	16	_	_	_
16	need	_	V	V	_	13	_	_	_
17	to	_	P	P	_	16	_	_	_
18	know	_	V	V	_	17	_	_	_
19	.	_	,	,	_	-1	_	_	_"
-1,faggot ass bitch nigga,"1	faggot	_	N	N	_	4	_	_	_
2	ass	_	N	N	_	4	_	_	_
3	bitch	_	N	N	_	4	_	_	_
4	nigga	_	N	N	_	0	_	_	_"
1,  being a hoe isn't a halloween costume,"1	being	_	V	V	_	4	_	_	_
2	a	_	D	D	_	3	_	_	_
3	hoe	_	N	N	_	1	_	_	_
4	isn't	_	V	V	_	0	_	_	_
5	a	_	D	D	_	7	_	_	_
6	halloween	_	^	^	_	7	_	_	_
7	costume	_	N	N	_	4	_	_	_"
1,dey selling liquor drinks in dis bitch too ,"1	dey	_	O	O	_	2	_	_	_
2	selling	_	V	V	_	0	_	_	_
3	liquor	_	N	N	_	4	_	_	_
4	drinks	_	N	N	_	2	_	_	_
5	in	_	P	P	_	2	_	_	_
6	dis	_	D	D	_	7	_	_	_
